Name,Product_ID,Date,Sales,Revenue,EndOfDayStock,prev_stock
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2009-12-17,110,161.5,154444,154554.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2009-12-18,130,194.5,154314,154444.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2009-12-20,50,82.5,154264,154314.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-04,20,33.0,154244,154264.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-05,107,156.55,154137,154244.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-07,310,451.5,153827,154137.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-08,10,16.5,153817,153827.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-10,20,33.0,153797,153817.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-11,22,36.3,153775,153797.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-12,31,51.15,153744,153775.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-13,10,16.5,153734,153744.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-17,30,49.5,153704,153734.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-19,20,33.0,153684,153704.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-20,4,6.6,153680,153684.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-21,10,16.5,153670,153680.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-22,34,56.1,153636,153670.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-24,30,49.5,153606,153636.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-25,2,3.3,153604,153606.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-26,232,382.8,153372,153604.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-27,2,3.3,153370,153372.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-28,20,33.0,153350,153370.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-29,100,145.0,153250,153350.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-01-31,10,16.5,153240,153250.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-02,123,182.95,153117,153240.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-03,10,16.5,153107,153117.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-04,51,84.15,153056,153107.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-07,1,1.65,153055,153056.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-08,20,33.0,153035,153055.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-09,52,85.8,152983,153035.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-10,10,16.5,152973,152983.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-11,35,57.75,152938,152973.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-12,10,16.5,152928,152938.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-14,111,163.15,152817,152928.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-15,33,54.45,152784,152817.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-16,1,1.65,152783,152784.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-17,10,16.5,152773,152783.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-19,1,1.65,152772,152773.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-21,3,4.95,152769,152772.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-22,32,52.8,152737,152769.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-23,3,4.95,152734,152737.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-24,1,1.65,152733,152734.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-25,10,16.5,152723,152733.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-26,30,49.5,152693,152723.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-02-28,3,4.95,152690,152693.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-01,25,41.25,152665,152690.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-02,24,39.6,152641,152665.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-03,20,33.0,152621,152641.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-04,35,57.75,152586,152621.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-05,20,33.0,152566,152586.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-07,4,6.6,152562,152566.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-08,60,99.0,152502,152562.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-09,43,70.95,152459,152502.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-10,35,57.75,152424,152459.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-11,4,6.6,152420,152424.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-12,6,9.9,152414,152420.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-14,116,171.4,152298,152414.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-15,10,16.5,152288,152298.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-16,14,23.1,152274,152288.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-17,30,49.5,152244,152274.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-18,52,85.8,152192,152244.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-19,5,8.25,152187,152192.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-21,8,13.2,152179,152187.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-22,13,21.45,152166,152179.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-23,51,84.15,152115,152166.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-24,10,16.5,152105,152115.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-26,2,3.3,152103,152105.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-28,16,26.4,152087,152103.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-29,35,57.75,152052,152087.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-30,31,49.15,152021,152052.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-03-31,20,33.0,152001,152021.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-01,120,178.0,151881,152001.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-06,21,34.65,151860,151881.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-07,42,69.3,151818,151860.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-08,20,33.0,151798,151818.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-09,20,33.0,151778,151798.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-11,10,16.5,151768,151778.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-12,10,16.5,151758,151768.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-13,31,51.15,151727,151758.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-14,20,33.0,151707,151727.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-15,20,33.0,151687,151707.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-16,150,227.5,151537,151687.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-19,26,42.9,151511,151537.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-20,24,39.6,151487,151511.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-21,1,1.65,151486,151487.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-22,60,99.0,151426,151486.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-23,21,34.65,151405,151426.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-25,7,11.55,151398,151405.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-26,11,18.15,151387,151398.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-27,80,132.0,151307,151387.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-28,40,66.0,151267,151307.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-29,34,56.1,151233,151267.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-04-30,50,82.5,151183,151233.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-02,37,61.05,151146,151183.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-04,20,33.0,151126,151146.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-05,50,82.5,151076,151126.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-06,167,255.55,150909,151076.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-07,160,240.0,150749,150909.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-09,3,4.95,150746,150749.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-10,10,16.5,150736,150746.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-11,13,21.45,150723,150736.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-12,107,156.55,150616,150723.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-13,35,57.75,150581,150616.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-14,30,49.5,150551,150581.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-16,23,37.95,150528,150551.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-17,20,33.0,150508,150528.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-18,30,49.5,150478,150508.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-20,24,39.6,150454,150478.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-23,37,61.05,150417,150454.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-25,80,132.0,150337,150417.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-26,20,33.0,150317,150337.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-27,61,100.65,150256,150317.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-28,10,16.5,150246,150256.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-05-30,1,1.65,150245,150246.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-02,11,18.15,150234,150245.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-03,230,339.5,150004,150234.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-04,3,4.95,150001,150004.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-06,11,18.15,149990,150001.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-07,2411,3500.15,147579,149990.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-08,34,56.1,147545,147579.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-09,40,66.0,147505,147545.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-10,24,39.6,147481,147505.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-11,13,21.45,147468,147481.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-13,30,49.5,147438,147468.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-14,34,56.1,147404,147438.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-15,34,56.1,147370,147404.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-16,22,36.3,147348,147370.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-17,11,18.15,147337,147348.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-18,16,26.4,147321,147337.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-20,44,72.6,147277,147321.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-21,17,28.05,147260,147277.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-22,50,82.5,147210,147260.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-23,23,37.95,147187,147210.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-24,60,99.0,147127,147187.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-25,24,39.6,147103,147127.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-27,4,6.6,147099,147103.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-28,140,211.0,146959,147099.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-29,52,85.8,146907,146959.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-06-30,16,26.4,146891,146907.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-01,20,33.0,146871,146891.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-02,24,39.6,146847,146871.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-04,20,33.0,146827,146847.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-05,45,74.25,146782,146827.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-06,22,36.3,146760,146782.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-07,33,54.45,146727,146760.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-08,36,59.4,146691,146727.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-09,1,1.65,146690,146691.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-11,15,24.75,146675,146690.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-12,120,178.0,146555,146675.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-13,11,18.15,146544,146555.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-14,26,42.9,146518,146544.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-15,32,52.8,146486,146518.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-16,13,21.45,146473,146486.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-18,21,34.65,146452,146473.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-19,40,66.0,146412,146452.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-20,21,34.65,146391,146412.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-21,52,85.8,146339,146391.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-22,20,33.0,146319,146339.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-23,40,66.0,146279,146319.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-25,10,16.5,146269,146279.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-26,16,26.4,146253,146269.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-27,22,36.3,146231,146253.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-28,70,115.5,146161,146231.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-29,31,51.15,146130,146161.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-07-30,52,85.8,146078,146130.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-01,30,49.5,146048,146078.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-02,30,49.5,146018,146048.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-03,34,56.1,145984,146018.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-04,60,99.0,145924,145984.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-05,50,82.5,145874,145924.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-08,23,37.95,145851,145874.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-09,100,145.0,145751,145851.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-10,15,24.75,145736,145751.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-11,110,161.5,145626,145736.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-12,61,100.65,145565,145626.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-13,31,51.15,145534,145565.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-15,25,41.25,145509,145534.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-16,50,82.5,145459,145509.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-17,20,33.0,145439,145459.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-18,53,87.45,145386,145439.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-19,7,11.55,145379,145386.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-20,7,11.55,145372,145379.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-22,55,90.75,145317,145372.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-23,12,19.8,145305,145317.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-24,40,66.0,145265,145305.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-25,10,16.5,145255,145265.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-26,49,80.85,145206,145255.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-27,10,16.5,145196,145206.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-29,15,24.75,145181,145196.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-08-31,41,67.65,145140,145181.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-01,130,194.5,145010,145140.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-02,37,61.05,144973,145010.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-03,10,16.5,144963,144973.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-05,16,26.4,144947,144963.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-06,94,155.1,144853,144947.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-07,20,33.0,144833,144853.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-08,46,75.9,144787,144833.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-09,32,52.8,144755,144787.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-10,20,33.0,144735,144755.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-13,13,21.45,144722,144735.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-14,20,33.0,144702,144722.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-15,5,8.25,144697,144702.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-16,30,49.5,144667,144697.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-19,2,3.3,144665,144667.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-20,30,49.5,144635,144665.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-21,21,34.65,144614,144635.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-22,11,18.15,144603,144614.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-23,30,49.5,144573,144603.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-24,123,182.95,144450,144573.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-26,27,44.55,144423,144450.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-27,30,49.5,144393,144423.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-28,20,33.0,144373,144393.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-29,25,41.25,144348,144373.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-09-30,101,146.65,144247,144348.0
CUPTOR PENTRU PIZZA ELECTRIC 6 pizza Ø35 cm E6351W,20726,2010-10-03,11,18.15,144236,144247.0
